"id","class_id","preferred_label"
"\N","http://edamontology.org/operation_1837","Residue symmetry contact calculation"
"\N","http://edamontology.org/operation_1838","Residue contact calculation (residue-ligand)"
"\N","http://edamontology.org/operation_1839","Salt bridge calculation"
"\N","http://edamontology.org/operation_1841","Rotamer likelihood prediction"
"\N","http://edamontology.org/operation_1842","Proline mutation value calculation"
"\N","http://edamontology.org/operation_1843","Residue packing validation"
"\N","http://edamontology.org/operation_1844","Protein geometry validation"
"\N","http://edamontology.org/operation_1845","PDB file sequence retrieval"
"\N","http://edamontology.org/operation_1846","HET group detection"
"\N","http://edamontology.org/operation_1847","DSSP secondary structure assignment"
"\N","http://edamontology.org/operation_1848","Structure formatting"
"\N","http://edamontology.org/operation_1850","Protein cysteine and disulfide bond assignment"
"\N","http://edamontology.org/operation_1913","Residue validation"
"\N","http://edamontology.org/operation_1914","Structure retrieval (water)"
"\N","http://edamontology.org/operation_2008","siRNA duplex prediction"
"\N","http://edamontology.org/operation_2089","Sequence alignment refinement"
"\N","http://edamontology.org/operation_2120","Listfile processing"
"\N","http://edamontology.org/operation_2121","Sequence file editing"
"\N","http://edamontology.org/operation_2122","Sequence alignment file processing"
"\N","http://edamontology.org/operation_2123","Small molecule data processing"
"\N","http://edamontology.org/operation_2222","Data retrieval (ontology annotation)"
"\N","http://edamontology.org/operation_2224","Data retrieval (ontology concept)"
"\N","http://edamontology.org/operation_2233","Representative sequence identification"
"\N","http://edamontology.org/operation_2234","Structure file processing"
"\N","http://edamontology.org/operation_2237","Data retrieval (sequence profile)"
"\N","http://edamontology.org/operation_2238","Statistical calculation"
"\N","http://edamontology.org/operation_2239","3D-1D scoring matrix generation"
"\N","http://edamontology.org/operation_2241","Transmembrane protein visualisation"
"\N","http://edamontology.org/operation_2246","Demonstration"
"\N","http://edamontology.org/operation_2264","Data retrieval (pathway or network)"
"\N","http://edamontology.org/operation_2265","Data retrieval (identifier)"
"\N","http://edamontology.org/operation_2284","Nucleic acid density plotting"
"\N","http://edamontology.org/operation_2403","Sequence analysis"
"\N","http://edamontology.org/operation_2404","Sequence motif analysis"
"\N","http://edamontology.org/operation_2405","Protein interaction data processing"
"\N","http://edamontology.org/operation_2406","Protein structure analysis"
"\N","http://edamontology.org/operation_2407","Annotation processing"
"\N","http://edamontology.org/operation_2408","Sequence feature analysis"
"\N","http://edamontology.org/operation_2409","Data handling"
"\N","http://edamontology.org/operation_2410","Gene expression analysis"
"\N","http://edamontology.org/operation_2411","Structural profile processing"
"\N","http://edamontology.org/operation_2412","Data index processing"
"\N","http://edamontology.org/operation_2413","Sequence profile processing"
"\N","http://edamontology.org/operation_2414","Protein function analysis"
"\N","http://edamontology.org/operation_2415","Protein folding analysis"
"\N","http://edamontology.org/operation_2416","Protein secondary structure analysis"
"\N","http://edamontology.org/operation_2417","Physicochemical property data processing"
"\N","http://edamontology.org/operation_2419","Primer and probe design"
"\N","http://edamontology.org/operation_2420","Operation (typed)"
"\N","http://edamontology.org/operation_2421","Database search"
"\N","http://edamontology.org/operation_2422","Data retrieval"
"\N","http://edamontology.org/operation_2423","Prediction and recognition"
"\N","http://edamontology.org/operation_2424","Comparison"
"\N","http://edamontology.org/operation_2425","Optimisation and refinement"
"\N","http://edamontology.org/operation_2426","Modelling and simulation"
"\N","http://edamontology.org/operation_2427","Data handling"
"\N","http://edamontology.org/operation_2428","Validation"
"\N","http://edamontology.org/operation_2429","Mapping"
"\N","http://edamontology.org/operation_2430","Design"
"\N","http://edamontology.org/operation_2432","Microarray data processing"
"\N","http://edamontology.org/operation_2433","Codon usage table processing"
"\N","http://edamontology.org/operation_2434","Data retrieval (codon usage table)"
"\N","http://edamontology.org/operation_2435","Gene expression profile processing"
"\N","http://edamontology.org/operation_2436","Gene-set enrichment analysis"
"\N","http://edamontology.org/operation_2437","Gene regulatory network prediction"
"\N","http://edamontology.org/operation_2438","Pathway or network processing"
"\N","http://edamontology.org/operation_2439","RNA secondary structure analysis"
"\N","http://edamontology.org/operation_2440","Structure processing (RNA)"
"\N","http://edamontology.org/operation_2441","RNA structure prediction"
"\N","http://edamontology.org/operation_2442","DNA structure prediction"
"\N","http://edamontology.org/operation_2443","Phylogenetic tree processing"
"\N","http://edamontology.org/operation_2444","Protein secondary structure processing"
"\N","http://edamontology.org/operation_2445","Protein interaction network processing"
"\N","http://edamontology.org/operation_2446","Sequence processing"
"\N","http://edamontology.org/operation_2447","Sequence processing (protein)"
"\N","http://edamontology.org/operation_2448","Sequence processing (nucleic acid)"
"\N","http://edamontology.org/operation_2451","Sequence comparison"
"\N","http://edamontology.org/operation_2452","Sequence cluster processing"
"\N","http://edamontology.org/operation_2453","Feature table processing"
"\N","http://edamontology.org/operation_2454","Gene prediction"
"\N","http://edamontology.org/operation_2456","GPCR classification"
"\N","http://edamontology.org/operation_2457","GPCR coupling selectivity prediction"
"\N","http://edamontology.org/operation_2459","Structure processing (protein)"
"\N","http://edamontology.org/operation_2460","Protein atom surface calculation"
"\N","http://edamontology.org/operation_2461","Protein residue surface calculation"
"\N","http://edamontology.org/operation_2462","Protein surface calculation"
"\N","http://edamontology.org/operation_2463","Sequence alignment processing"
"\N","http://edamontology.org/operation_2464","Protein-protein binding site prediction"
"\N","http://edamontology.org/operation_2465","Structure processing"
"\N","http://edamontology.org/operation_2466","Map annotation"
"\N","http://edamontology.org/operation_2467","Data retrieval (protein annotation)"
"\N","http://edamontology.org/operation_2468","Data retrieval (phylogenetic tree)"
"\N","http://edamontology.org/operation_2469","Data retrieval (protein interaction annotation)"
"\N","http://edamontology.org/operation_2470","Data retrieval (protein family annotation)"
"\N","http://edamontology.org/operation_2471","Data retrieval (RNA family annotation)"
"\N","http://edamontology.org/operation_2472","Data retrieval (gene annotation)"
"\N","http://edamontology.org/operation_2473","Data retrieval (genotype and phenotype annotation)"
"\N","http://edamontology.org/operation_2474","Protein architecture comparison"
"\N","http://edamontology.org/operation_2475","Protein architecture recognition"
"\N","http://edamontology.org/operation_2476","Molecular dynamics"
"\N","http://edamontology.org/operation_2478","Nucleic acid sequence analysis"
"\N","http://edamontology.org/operation_2479","Protein sequence analysis"
"\N","http://edamontology.org/operation_2480","Structure analysis"
"\N","http://edamontology.org/operation_2481","Nucleic acid structure analysis"
"\N","http://edamontology.org/operation_2482","Secondary structure processing"
"\N","http://edamontology.org/operation_2483","Structure comparison"
"\N","http://edamontology.org/operation_2485","Helical wheel drawing"
"\N","http://edamontology.org/operation_2486","Topology diagram drawing"
"\N","http://edamontology.org/operation_2487","Protein structure comparison"
"\N","http://edamontology.org/operation_2488","Protein secondary structure comparison"
"\N","http://edamontology.org/operation_2489","Subcellular localisation prediction"
"\N","http://edamontology.org/operation_2490","Residue contact calculation (residue-residue)"
"\N","http://edamontology.org/operation_2491","Hydrogen bond calculation (inter-residue)"
"\N","http://edamontology.org/operation_2492","Protein interaction prediction"
"\N","http://edamontology.org/operation_2493","Codon usage data processing"
"\N","http://edamontology.org/operation_2495","Expression analysis"
"\N","http://edamontology.org/operation_2496","Gene regulatory network processing"
"\N","http://edamontology.org/operation_2497","Pathway or network analysis"
"\N","http://edamontology.org/operation_2498","Sequencing-based expression profile data analysis"
"\N","http://edamontology.org/operation_2499","Splicing analysis"
"\N","http://edamontology.org/operation_2500","Microarray raw data analysis"
"\N","http://edamontology.org/operation_2501","Nucleic acid analysis"
"\N","http://edamontology.org/operation_2502","Protein analysis"
"\N","http://edamontology.org/operation_2503","Sequence data processing"
"\N","http://edamontology.org/operation_2504","Structural data processing"
"\N","http://edamontology.org/operation_2505","Text processing"
"\N","http://edamontology.org/operation_2506","Protein sequence alignment analysis"
"\N","http://edamontology.org/operation_2507","Nucleic acid sequence alignment analysis"
"\N","http://edamontology.org/operation_2508","Nucleic acid sequence comparison"
"\N","http://edamontology.org/operation_2509","Protein sequence comparison"
"\N","http://edamontology.org/operation_2510","DNA back-translation"
"\N","http://edamontology.org/operation_2511","Sequence editing (nucleic acid)"
"\N","http://edamontology.org/operation_2512","Sequence editing (protein)"
"\N","http://edamontology.org/operation_2513","Sequence generation (nucleic acid)"
"\N","http://edamontology.org/operation_2514","Sequence generation (protein)"
"\N","http://edamontology.org/operation_2515","Nucleic acid sequence visualisation"
"\N","http://edamontology.org/operation_2516","Protein sequence visualisation"
"\N","http://edamontology.org/operation_2518","Nucleic acid structure comparison"
"\N","http://edamontology.org/operation_2519","Structure processing (nucleic acid)"
"\N","http://edamontology.org/operation_2520","DNA mapping"
"\N","http://edamontology.org/operation_2521","Map data processing"
"\N","http://edamontology.org/operation_2574","Protein hydropathy calculation"
"\N","http://edamontology.org/operation_2575","Binding site prediction"
"\N","http://edamontology.org/operation_2844","Structure clustering"
"\N","http://edamontology.org/operation_2871","Sequence tagged site (STS) mapping"
"\N","http://edamontology.org/operation_2928","Alignment"
"\N","http://edamontology.org/operation_2929","Protein fragment weight comparison"
"\N","http://edamontology.org/operation_2930","Protein property comparison"
"\N","http://edamontology.org/operation_2931","Secondary structure comparison"
"\N","http://edamontology.org/operation_2932","Hopp and Woods plotting"
"\N","http://edamontology.org/operation_2934","Cluster textual view generation"
"\N","http://edamontology.org/operation_2935","Clustering profile plotting"
"\N","http://edamontology.org/operation_2936","Dendrograph plotting"
"\N","http://edamontology.org/operation_2937","Proximity map plotting"
"\N","http://edamontology.org/operation_2938","Dendrogram visualisation"
"\N","http://edamontology.org/operation_2939","Principal component visualisation"
"\N","http://edamontology.org/operation_2940","Scatter plot plotting"
"\N","http://edamontology.org/operation_2941","Whole microarray graph plotting"
"\N","http://edamontology.org/operation_2942","Treemap visualisation"
"\N","http://edamontology.org/operation_2943","Box-Whisker plot plotting"
"\N","http://edamontology.org/operation_2944","Physical mapping"
"\N","http://edamontology.org/operation_2945","Analysis"
"\N","http://edamontology.org/operation_2946","Alignment analysis"
"\N","http://edamontology.org/operation_2947","Article analysis"
"\N","http://edamontology.org/operation_2948","Molecular interaction analysis"
"\N","http://edamontology.org/operation_2949","Protein-protein interaction analysis"
"\N","http://edamontology.org/operation_2950","Residue distance calculation"
"\N","http://edamontology.org/operation_2951","Alignment processing"
"\N","http://edamontology.org/operation_2952","Structure alignment processing"
"\N","http://edamontology.org/operation_2962","Codon usage bias calculation"
"\N","http://edamontology.org/operation_2963","Codon usage bias plotting"
"\N","http://edamontology.org/operation_2964","Codon usage fraction calculation"
"\N","http://edamontology.org/operation_2990","Classification"
"\N","http://edamontology.org/operation_2993","Molecular interaction data processing"
"\N","http://edamontology.org/operation_2995","Sequence classification"
"\N","http://edamontology.org/operation_2996","Structure classification"
"\N","http://edamontology.org/operation_2997","Protein comparison"
"\N","http://edamontology.org/operation_2998","Nucleic acid comparison"
"\N","http://edamontology.org/operation_3023","Prediction and recognition (protein)"
"\N","http://edamontology.org/operation_3024","Prediction and recognition (nucleic acid)"
"\N","http://edamontology.org/operation_3080","Structure editing"
"\N","http://edamontology.org/operation_3081","Sequence alignment editing"
"\N","http://edamontology.org/operation_3083","Pathway or network visualisation"
"\N","http://edamontology.org/operation_3084","Protein function prediction (from sequence)"
"\N","http://edamontology.org/operation_3087","Protein sequence feature detection"
"\N","http://edamontology.org/operation_3088","Protein property calculation (from sequence)"
"\N","http://edamontology.org/operation_3090","Protein feature prediction (from structure)"
"\N","http://edamontology.org/operation_3092","Protein feature detection"
"\N","http://edamontology.org/operation_3093","Database search (by sequence)"
"\N","http://edamontology.org/operation_3094","Protein interaction network prediction"
"\N","http://edamontology.org/operation_3095","Nucleic acid design"
"\N","http://edamontology.org/operation_3096","Editing"
"\N","http://edamontology.org/operation_3180","Sequence assembly validation"
"\N","http://edamontology.org/operation_3182","Genome alignment"
"\N","http://edamontology.org/operation_3183","Localised reassembly"
"\N","http://edamontology.org/operation_3184","Sequence assembly visualisation"
"\N","http://edamontology.org/operation_3185","Base-calling"
"\N","http://edamontology.org/operation_3186","Bisulfite mapping"
"\N","http://edamontology.org/operation_3187","Sequence contamination filtering"
"\N","http://edamontology.org/operation_3189","Trim ends"
"\N","http://edamontology.org/operation_3190","Trim vector"
"\N","http://edamontology.org/operation_3191","Trim to reference"
"\N","http://edamontology.org/operation_3192","Sequence trimming"
"\N","http://edamontology.org/operation_3194","Genome feature comparison"
"\N","http://edamontology.org/operation_3195","Sequencing error detection"
"\N","http://edamontology.org/operation_3196","Genotyping"
"\N","http://edamontology.org/operation_3197","Genetic variation analysis"
"\N","http://edamontology.org/operation_3198","Read mapping"
"\N","http://edamontology.org/operation_3199","Split read mapping"
"\N","http://edamontology.org/operation_3200","DNA barcoding"
"\N","http://edamontology.org/operation_3201","SNP calling"
"\N","http://edamontology.org/operation_3202","Polymorphism detection"
"\N","http://edamontology.org/operation_3203","Chromatogram visualisation"
"\N","http://edamontology.org/operation_3204","Methylation analysis"
"\N","http://edamontology.org/operation_3205","Methylation calling"
"\N","http://edamontology.org/operation_3206","Whole genome methylation analysis"
"\N","http://edamontology.org/operation_3207","Gene methylation analysis"
"\N","http://edamontology.org/operation_3208","Genome visualisation"
"\N","http://edamontology.org/operation_3209","Genome comparison"
"\N","http://edamontology.org/operation_3211","Genome indexing"
"\N","http://edamontology.org/operation_3212","Genome indexing (Burrows-Wheeler)"
"\N","http://edamontology.org/operation_3213","Genome indexing (suffix arrays)"
"\N","http://edamontology.org/operation_3214","Spectral analysis"
"\N","http://edamontology.org/operation_3215","Peak detection"
"\N","http://edamontology.org/operation_3216","Scaffolding"
"\N","http://edamontology.org/operation_3217","Scaffold gap completion"
"\N","http://edamontology.org/operation_3218","Sequencing quality control"
"\N","http://edamontology.org/operation_3219","Read pre-processing"
"\N","http://edamontology.org/operation_3221","Species frequency estimation"
"\N","http://edamontology.org/operation_3222","Peak calling"
"\N","http://edamontology.org/operation_3223","Differential gene expression profiling"
"\N","http://edamontology.org/operation_3224","Gene set testing"
"\N","http://edamontology.org/operation_3225","Variant classification"
"\N","http://edamontology.org/operation_3226","Variant prioritisation"
"\N","http://edamontology.org/operation_3227","Variant calling"
"\N","http://edamontology.org/operation_3228","Structural variation detection"
"\N","http://edamontology.org/operation_3229","Exome assembly"
"\N","http://edamontology.org/operation_3230","Read depth analysis"
"\N","http://edamontology.org/operation_3232","Gene expression QTL analysis"
"\N","http://edamontology.org/operation_3233","Copy number estimation"
"\N","http://edamontology.org/operation_3237","Primer removal"
"\N","http://edamontology.org/operation_3258","Transcriptome assembly"
"\N","http://edamontology.org/operation_3259","Transcriptome assembly (de novo)"
"\N","http://edamontology.org/operation_3260","Transcriptome assembly (mapping)"
"\N","http://edamontology.org/operation_3267","Sequence coordinate conversion"
"\N","http://edamontology.org/operation_3278","Document similarity calculation"
"\N","http://edamontology.org/operation_3279","Document clustering"
"\N","http://edamontology.org/operation_3280","Named-entity and concept recognition"
"\N","http://edamontology.org/operation_3282","ID mapping"
"\N","http://edamontology.org/operation_3283","Anonymisation"
"\N","http://edamontology.org/operation_3289","ID retrieval"
"\N","http://edamontology.org/operation_3348","Sequence checksum generation"
"\N","http://edamontology.org/operation_3349","Bibliography generation"
"\N","http://edamontology.org/operation_3350","Protein quaternary structure prediction"
"\N","http://edamontology.org/operation_3351","Molecular surface analysis"
"\N","http://edamontology.org/operation_3352","Ontology comparison"
"\N","http://edamontology.org/operation_3353","Ontology comparison"
"\N","http://edamontology.org/operation_3357","Format detection"
"\N","http://edamontology.org/operation_3359","Splitting"
"\N","http://edamontology.org/operation_3429","Generation"
"\N","http://edamontology.org/operation_3430","Nucleic acid sequence feature detection"
"\N","http://edamontology.org/operation_3431","Deposition"
"\N","http://edamontology.org/operation_3432","Clustering"
"\N","http://edamontology.org/operation_3433","Assembly"
"\N","http://edamontology.org/operation_3434","Conversion"
"\N","http://edamontology.org/operation_3435","Standardisation and normalisation"
"\N","http://edamontology.org/operation_3436","Aggregation"
"\N","http://edamontology.org/operation_3437","Article comparison"
"\N","http://edamontology.org/operation_3438","Calculation"
"\N","http://edamontology.org/operation_3439","Pathway or network prediction"
"\N","http://edamontology.org/operation_3440","Genome assembly"
"\N","http://edamontology.org/operation_3441","Plotting"
"\N","http://edamontology.org/operation_3443","Image analysis"
"\N","http://edamontology.org/operation_3445","Diffraction data analysis"
"\N","http://edamontology.org/operation_3446","Cell migration analysis"
"\N","http://edamontology.org/operation_3447","Diffraction data reduction"
"\N","http://edamontology.org/operation_3450","Neurite measurement"
"\N","http://edamontology.org/operation_3453","Diffraction data integration"
"\N","http://edamontology.org/operation_3454","Phasing"
"\N","http://edamontology.org/operation_3455","Molecular replacement"
"\N","http://edamontology.org/operation_3456","Rigid body refinement"
"\N","http://edamontology.org/operation_3457","Single particle analysis"
"\N","http://edamontology.org/operation_3458","Single particle alignment and classification"
"\N","http://edamontology.org/operation_3459","Functional clustering"
"\N","http://edamontology.org/operation_3460","Taxonomic classification"
"\N","http://edamontology.org/operation_3461","Virulence prediction"
"\N","http://edamontology.org/operation_3463","Expression correlation analysis"
"\N","http://edamontology.org/operation_3465","Correlation"
"\N","http://edamontology.org/operation_3469","RNA structure covariance model generation"
"\N","http://edamontology.org/operation_3470","RNA secondary structure prediction (shape-based)"
"\N","http://edamontology.org/operation_3471","Nucleic acid folding prediction (alignment-based)"
"\N","http://edamontology.org/operation_3472","k-mer counting"
"\N","http://edamontology.org/operation_3478","Phylogenetic reconstruction"
"\N","http://edamontology.org/operation_3480","Probabilistic data generation"
"\N","http://edamontology.org/operation_3481","Probabilistic sequence generation"
"\N","http://edamontology.org/operation_3482","Antimicrobial resistance prediction"
"\N","http://edamontology.org/operation_3501","Enrichment analysis"
"\N","http://edamontology.org/operation_3502","Chemical similarity enrichment"
"\N","http://edamontology.org/operation_3503","Incident curve plotting"
"\N","http://edamontology.org/operation_3504","Variant pattern analysis"
"\N","http://edamontology.org/operation_3545","Mathematical modelling"
"\N","http://edamontology.org/operation_3552","Microscope image visualisation"
"\N","http://edamontology.org/operation_3553","Image annotation"
"\N","http://edamontology.org/operation_3557","Imputation"
"\N","http://edamontology.org/operation_3559","Ontology visualisation"
"\N","http://edamontology.org/operation_3560","Maximum occurence analysis"
"\N","http://edamontology.org/operation_3561","Database comparison"
"\N","http://edamontology.org/operation_3562","Network simulation"
"\N","http://edamontology.org/operation_3563","RNA-seq read count analysis"
"\N","http://edamontology.org/operation_3564","Chemical redundancy removal"
"\N","http://edamontology.org/operation_3565","RNA-seq time series data analysis"
"\N","http://edamontology.org/operation_3566","Simulated gene expression data generation"
"\N","http://edamontology.org/operation_3625","Relation extraction"
"\N","http://edamontology.org/operation_3627","Mass spectra calibration"
"\N","http://edamontology.org/operation_3628","Chromatographic alignment"
"\N","http://edamontology.org/operation_3629","Deisotoping"
"\N","http://edamontology.org/operation_3630","Protein quantification"
"\N","http://edamontology.org/operation_3631","Peptide identification"
"\N","http://edamontology.org/operation_3632","Isotopic distributions calculation"
"\N","http://edamontology.org/operation_3633","Retention time prediction"
"\N","http://edamontology.org/operation_3634","Label-free quantification"
"\N","http://edamontology.org/operation_3635","Labeled quantification"
"\N","http://edamontology.org/operation_3636","MRM/SRM"
"\N","http://edamontology.org/operation_3637","Spectral counting"
"\N","http://edamontology.org/operation_3638","SILAC"
"\N","http://edamontology.org/operation_3639","iTRAQ"
"\N","http://edamontology.org/operation_3640","18O labeling"
"\N","http://edamontology.org/operation_3641","TMT-tag"
"\N","http://edamontology.org/operation_3642","Dimethyl"
"\N","http://edamontology.org/operation_3643","Tag-based peptide identification"
"\N","http://edamontology.org/operation_3644","de Novo sequencing"
"\N","http://edamontology.org/operation_3645","PTM identification"
"\N","http://edamontology.org/operation_3646","Peptide database search"
"\N","http://edamontology.org/operation_3647","Blind peptide database search"
"\N","http://edamontology.org/operation_3648","Validation of peptide-spectrum matches"
"\N","http://edamontology.org/operation_3649","Target-Decoy"
"\N","http://edamontology.org/operation_3658","Statistical inference"
"\N","http://edamontology.org/operation_3659","Regression analysis"
"\N","http://edamontology.org/operation_3660","Metabolic network modelling"
"\N","http://edamontology.org/operation_3661","SNP annotation"
"\N","http://edamontology.org/operation_3662","Ab-initio gene prediction"
"\N","http://edamontology.org/operation_3663","Homology-based gene prediction"
"\N","http://edamontology.org/operation_3664","Statistical modelling"
"\N","http://edamontology.org/operation_3666","Molecular surface comparison"
"\N","http://edamontology.org/operation_3672","Gene functional annotation"
"\N","http://edamontology.org/operation_3675","Variant filtering"
"\N","http://edamontology.org/operation_3677","Differential binding analysis"
"\N","http://edamontology.org/operation_3680","RNA-Seq analysis"
"\N","http://edamontology.org/operation_3694","Mass spectrum visualisation"
"\N","http://edamontology.org/operation_3695","Filtering"
"\N","http://edamontology.org/operation_3703","Reference identification"
"\N","http://edamontology.org/operation_3704","Ion counting"
"\N","http://edamontology.org/operation_3705","Isotope-coded protein label"
"\N","http://edamontology.org/operation_3715","Metabolic labeling"
"\N","http://edamontology.org/operation_3730","Cross-assembly"
"\N","http://edamontology.org/operation_3731","Sample comparison"
"\N","http://edamontology.org/operation_3741","Differential protein expression profiling"
"\N","http://edamontology.org/operation_3742","Differential gene expression analysis"
"\N","http://edamontology.org/operation_3744","Multiple sample visualisation"
"\N","http://edamontology.org/operation_3745","Ancestral reconstruction"
"\N","http://edamontology.org/operation_3755","PTM localisation"
"\N","http://edamontology.org/operation_3760","Service management"
"\N","http://edamontology.org/operation_3761","Service discovery"
"\N","http://edamontology.org/operation_3762","Service composition"
"\N","http://edamontology.org/operation_3763","Service invocation"
"\N","http://edamontology.org/operation_3766","Weighted correlation network analysis"
"\N","http://edamontology.org/operation_3767","Protein identification"
"\N","http://edamontology.org/operation_3778","Text annotation"
"\N","http://edamontology.org/operation_3791","Collapsing methods"
"\N","http://edamontology.org/operation_3792","miRNA expression analysis"
"\N","http://edamontology.org/operation_3793","Read summarisation"
"\N","http://edamontology.org/operation_3795","In vitro selection"
"\N","http://edamontology.org/operation_3797","Rarefaction"
"\N","http://edamontology.org/operation_3798","Read binning"
"\N","http://edamontology.org/operation_3799","Quantification"
"\N","http://edamontology.org/operation_3800","RNA-Seq quantification"
"\N","http://edamontology.org/operation_3801","Spectral library search"
"\N","http://edamontology.org/operation_3802","Sorting"
"\N","http://edamontology.org/operation_3803","Natural product identification"
"\N","http://edamontology.org/operation_3809","DMR identification"
"\N","http://edamontology.org/operation_3840","Multilocus sequence typing"
"\N","http://edamontology.org/operation_3860","Spectrum calculation"
"\N","http://edamontology.org/operation_3890","Trajectory visualization"
"\N","http://edamontology.org/operation_3891","Essential dynamics"
"\N","http://edamontology.org/operation_3893","Forcefield parameterisation"
"\N","http://edamontology.org/operation_3894","DNA profiling"
"\N","http://edamontology.org/operation_3896","Active site prediction"
"\N","http://edamontology.org/operation_3897","Ligand-binding site prediction"
"\N","http://edamontology.org/operation_3898","Metal-binding site prediction"
"\N","http://edamontology.org/operation_3899","Protein-protein docking"
"\N","http://edamontology.org/operation_3900","DNA-binding protein prediction"
"\N","http://edamontology.org/operation_3901","RNA-binding protein prediction"
"\N","http://edamontology.org/operation_3902","RNA binding site prediction"
"\N","http://edamontology.org/operation_3903","DNA binding site prediction"
"\N","http://edamontology.org/operation_3904","Protein disorder prediction"
"\N","http://edamontology.org/operation_3907","Information extraction"
"\N","http://edamontology.org/operation_3908","Information retrieval"
"\N","http://edamontology.org/operation_3918","Genome analysis"
"\N","http://edamontology.org/operation_3919","Methylation calling"
"\N","http://edamontology.org/operation_3920","DNA testing"
"\N","http://edamontology.org/operation_3921","Sequence read processing"
"\N","http://edamontology.org/operation_3923","Genome resequencing"
"\N","http://edamontology.org/operation_3925","Network visualisation"
"\N","http://edamontology.org/operation_3926","Pathway visualisation"
"\N","http://edamontology.org/operation_3927","Network analysis"
"\N","http://edamontology.org/operation_3928","Pathway analysis"
"\N","http://edamontology.org/operation_3929","Metabolic pathway prediction"
"\N","http://edamontology.org/operation_3931","Chemometrics"
"\N","http://edamontology.org/operation_3933","Demultiplexing"
"\N","http://edamontology.org/operation_3935","Dimensionality reduction"
"\N","http://edamontology.org/operation_3936","Feature selection"
"\N","http://edamontology.org/operation_3937","Feature extraction"
"\N","http://edamontology.org/operation_3938","Virtual screening"
"\N","http://edamontology.org/operation_3939","Metabolic engineering"
"\N","http://edamontology.org/operation_3942","Tree dating"
"\N","http://edamontology.org/operation_3946","Ecological modelling"
"\N","http://edamontology.org/operation_3947","Phylogenetic tree reconciliation"
"\N","http://edamontology.org/operation_3950","Selection detection"
"\N","http://edamontology.org/operation_3960","Principal component analysis"
"\N","http://edamontology.org/operation_3961","Copy number variation detection"
"\N","http://edamontology.org/operation_3962","Deletion detection"
"\N","http://edamontology.org/operation_3963","Duplication detection"
"\N","http://edamontology.org/operation_3964","Complex CNV detection"
"\N","http://edamontology.org/operation_3965","Amplification detection"
"\N","http://edamontology.org/operation_3968","Adhesin prediction"
"\N","http://edamontology.org/operation_4008","Protein design"
"\N","http://edamontology.org/operation_4009","Small molecule design"
"\N","http://edamontology.org/topic_0003","Topic"
"\N","http://edamontology.org/topic_0077","Nucleic acids"
"\N","http://edamontology.org/topic_0078","Proteins"
"\N","http://edamontology.org/topic_0079","Metabolites"
"\N","http://edamontology.org/topic_0080","Sequence analysis"
"\N","http://edamontology.org/topic_0081","Structure analysis"
"\N","http://edamontology.org/topic_0082","Structure prediction"
"\N","http://edamontology.org/topic_0083","Alignment"
"\N","http://edamontology.org/topic_0084","Phylogeny"
"\N","http://edamontology.org/topic_0085","Functional genomics"
"\N","http://edamontology.org/topic_0089","Ontology and terminology"
"\N","http://edamontology.org/topic_0090","Information retrieval"
"\N","http://edamontology.org/topic_0091","Bioinformatics"
"\N","http://edamontology.org/topic_0092","Data visualisation"
"\N","http://edamontology.org/topic_0094","Nucleic acid thermodynamics"
"\N","http://edamontology.org/topic_0097","Nucleic acid structure analysis"
"\N","http://edamontology.org/topic_0099","RNA"
"\N","http://edamontology.org/topic_0100","Nucleic acid restriction"
"\N","http://edamontology.org/topic_0102","Mapping"
"\N","http://edamontology.org/topic_0107","Genetic codes and codon usage"
"\N","http://edamontology.org/topic_0108","Protein expression"
"\N","http://edamontology.org/topic_0109","Gene finding"
"\N","http://edamontology.org/topic_0110","Transcription"
"\N","http://edamontology.org/topic_0111","Promoters"
"\N","http://edamontology.org/topic_0112","Nucleic acid folding"
"\N","http://edamontology.org/topic_0114","Gene structure"
"\N","http://edamontology.org/topic_0121","Proteomics"
"\N","http://edamontology.org/topic_0122","Structural genomics"
"\N","http://edamontology.org/topic_0123","Protein properties"
"\N","http://edamontology.org/topic_0128","Protein interactions"
"\N","http://edamontology.org/topic_0130","Protein folding, stability and design"
"\N","http://edamontology.org/topic_0133","Two-dimensional gel electrophoresis"
"\N","http://edamontology.org/topic_0134","Mass spectrometry"
"\N","http://edamontology.org/topic_0135","Protein microarrays"
"\N","http://edamontology.org/topic_0137","Protein hydropathy"
"\N","http://edamontology.org/topic_0140","Protein targeting and localisation"
"\N","http://edamontology.org/topic_0141","Protein cleavage sites and proteolysis"
"\N","http://edamontology.org/topic_0143","Protein structure comparison"
"\N","http://edamontology.org/topic_0144","Protein residue interactions"
"\N","http://edamontology.org/topic_0147","Protein-protein interactions"
"\N","http://edamontology.org/topic_0148","Protein-ligand interactions"
"\N","http://edamontology.org/topic_0149","Protein-nucleic acid interactions"
"\N","http://edamontology.org/topic_0150","Protein design"
"\N","http://edamontology.org/topic_0151","G protein-coupled receptors (GPCR)"
"\N","http://edamontology.org/topic_0152","Carbohydrates"
"\N","http://edamontology.org/topic_0153","Lipids"
"\N","http://edamontology.org/topic_0154","Small molecules"
"\N","http://edamontology.org/topic_0156","Sequence editing"
"\N","http://edamontology.org/topic_0157","Sequence composition, complexity and repeats"
"\N","http://edamontology.org/topic_0158","Sequence motifs"
"\N","http://edamontology.org/topic_0159","Sequence comparison"
"\N","http://edamontology.org/topic_0160","Sequence sites, features and motifs"
